Source,Target,Type,Label,timeset,Weight,Source_modularity_class,Target_modularity_class,Same_modularity_class
48324670,45415757,Undirected,,,183,19,19,1
48326369,25490906,Undirected,,,200,48,48,1
48329770,76117280,Undirected,,,181,44,44,1
48333337,77762735,Undirected,,,168,16,16,1
48342293,17065867,Undirected,,,189,47,47,1
48342978,49871556,Undirected,,,205,48,48,1
48351304,21034516,Undirected,,,216,29,29,1
48357918,66807784,Undirected,,,181,14,14,1
48360397,30985,Undirected,,,192,22,22,1
48362473,31356153,Undirected,,,161,6,6,1
48370936,34909904,Undirected,,,189,45,45,1
48373295,10306166,Undirected,,,186,47,47,1
48376849,56351855,Undirected,,,156,32,32,1
48377427,48133227,Undirected,,,132,20,20,1
48390650,52788622,Undirected,,,193,36,36,1
48398235,62128107,Undirected,,,119,41,41,1
48401915,52477980,Undirected,,,162,41,41,1
48409984,10012716,Undirected,,,195,45,45,1
48411456,68113736,Undirected,,,152,36,36,1
48413695,48133227,Undirected,,,135,20,20,1
48413935,29321400,Undirected,,,177,51,51,1
48414011,26046219,Undirected,,,170,11,11,1
48417345,46720207,Undirected,,,143,47,47,1
48425701,62877603,Undirected,,,189,45,45,1
48429906,50396974,Undirected,,,163,7,7,1
48435865,49871556,Undirected,,,150,48,48,1
48436488,29390305,Undirected,,,159,45,45,1
48439556,73019487,Undirected,,,157,21,21,1
48442850,29555917,Undirected,,,153,22,22,1
48447995,66876523,Undirected,,,205,31,31,1
48453494,27094990,Undirected,,,216,28,28,1
48456465,61927782,Undirected,,,159,31,31,1
48456671,56851455,Undirected,,,161,50,50,1
48457718,32009763,Undirected,,,217,6,6,1
48460833,59865873,Undirected,,,216,45,45,1
48465465,35115089,Undirected,,,201,23,23,1
48469674,51901047,Undirected,,,164,45,45,1
48470197,21778527,Undirected,,,199,35,35,1
48474879,49145455,Undirected,,,195,22,22,1
48478773,57727312,Undirected,,,178,36,36,1
48479798,76893334,Undirected,,,205,10,10,1
48479958,40892309,Undirected,,,144,30,30,1
48481712,13919867,Undirected,,,202,37,37,1
48483699,1530473,Undirected,,,137,40,40,1
48483891,13919867,Undirected,,,193,37,37,1
48489569,75169488,Undirected,,,145,23,23,1
48489953,75885878,Undirected,,,204,50,50,1
48490775,38564422,Undirected,,,177,22,22,1
48492091,46824970,Undirected,,,210,51,51,1
48492342,37613988,Undirected,,,148,47,47,1
48495791,33587037,Undirected,,,135,49,49,1
48497278,58854355,Undirected,,,199,5,5,1
48498193,24578927,Undirected,,,198,32,32,1
48500415,29390305,Undirected,,,197,45,45,1
48502821,48929362,Undirected,,,237,31,31,1
48504246,71384117,Undirected,,,191,19,19,1
48509362,62289228,Undirected,,,185,30,30,1
48525796,63569424,Undirected,,,181,6,6,1
48528209,917276,Undirected,,,102,20,20,1
48528480,6913626,Undirected,,,125,32,32,1
48531928,73830882,Undirected,,,215,41,41,1
48533567,35571696,Undirected,,,136,20,20,1
48534671,39789283,Undirected,,,166,0,0,1
48537990,55748992,Undirected,,,209,45,45,1
48538219,40460067,Undirected,,,170,22,22,1
48538378,34096083,Undirected,,,154,43,43,1
48539188,54966195,Undirected,,,179,41,41,1
48550719,18144814,Undirected,,,158,23,23,1
48561360,64192174,Undirected,,,187,27,27,1
48567952,33110577,Undirected,,,205,22,22,1
48571189,23257633,Undirected,,,177,31,31,1
48573041,48133227,Undirected,,,179,20,20,1
48573613,7887229,Undirected,,,199,3,3,1
48580889,45735047,Undirected,,,184,35,35,1
48582517,50951023,Undirected,,,178,3,3,1
48585452,49145455,Undirected,,,156,22,22,1
48594973,34601057,Undirected,,,207,22,22,1
48599469,207616,Undirected,,,147,11,11,1
48601322,54966195,Undirected,,,200,41,41,1
48624805,12385236,Undirected,,,206,11,11,1
48626218,22837901,Undirected,,,138,11,11,1
48633818,69724408,Undirected,,,230,20,20,1
48635749,34963278,Undirected,,,213,34,34,1
48636214,27697770,Undirected,,,169,21,21,1
48641927,29390305,Undirected,,,158,45,45,1
48650476,22470762,Undirected,,,189,11,11,1
48654619,29620016,Undirected,,,152,23,23,1
48661871,28338666,Undirected,,,152,40,40,1
48666102,16985182,Undirected,,,212,36,36,1
48675618,12174894,Undirected,,,209,9,9,1
48686047,3962162,Undirected,,,150,20,20,1
48687750,45545917,Undirected,,,155,34,34,1
48699954,34328756,Undirected,,,138,30,30,1
48701828,75511059,Undirected,,,156,15,15,1
48706194,68113736,Undirected,,,180,36,36,1
48712301,47663781,Undirected,,,194,41,41,1
48717789,23028197,Undirected,,,183,36,36,1
48721758,52296987,Undirected,,,150,52,52,1
48724503,18907030,Undirected,,,157,48,48,1
48732553,48133227,Undirected,,,148,20,20,1
48742942,10972165,Undirected,,,152,35,35,1
48746641,33875678,Undirected,,,153,11,11,1
48754841,75790768,Undirected,,,173,22,22,1
48755469,33224973,Undirected,,,216,46,46,1
48756193,73759290,Undirected,,,151,42,42,1
48762113,48133227,Undirected,,,203,20,20,1
48764965,70073098,Undirected,,,187,17,17,1
48768289,207616,Undirected,,,191,11,11,1
48783157,43155027,Undirected,,,145,14,14,1
48785245,73759290,Undirected,,,159,42,42,1
48785653,33058342,Undirected,,,208,48,48,1
48795707,28338666,Undirected,,,172,40,40,1
48797847,19646522,Undirected,,,192,26,26,1
48799245,28223974,Undirected,,,139,51,51,1
48800347,66092261,Undirected,,,163,5,5,1
48800657,29321400,Undirected,,,238,51,51,1
48803527,27974080,Undirected,,,137,22,22,1
48811370,53795076,Undirected,,,170,34,34,1
48814180,22934295,Undirected,,,125,41,41,1
48816088,25290391,Undirected,,,140,38,38,1
48820255,71628732,Undirected,,,146,46,46,1
48826525,54215887,Undirected,,,144,38,38,1
48827909,69311273,Undirected,,,190,47,47,1
48830837,75581903,Undirected,,,223,47,47,1
48834091,69124088,Undirected,,,203,51,51,1
48837508,25066103,Undirected,,,155,33,33,1
48845367,59562150,Undirected,,,160,49,49,1
48851962,39480635,Undirected,,,186,47,47,1
48852315,29390305,Undirected,,,228,45,45,1
48853707,22541364,Undirected,,,173,41,41,1
48857174,67058928,Undirected,,,231,20,20,1
48861084,25490906,Undirected,,,190,48,48,1
48863462,67853387,Undirected,,,193,40,40,1
48866453,60144961,Undirected,,,204,41,41,1
48867761,11515268,Undirected,,,162,43,43,1
48868207,1750342,Undirected,,,228,28,28,1
48876532,33115232,Undirected,,,169,15,15,1
48882797,75298797,Undirected,,,146,24,24,1
48885451,55668790,Undirected,,,170,25,25,1
48892659,77001983,Undirected,,,181,42,42,1
48895880,73019487,Undirected,,,218,21,21,1
48901673,8237884,Undirected,,,182,11,11,1
48902121,75019928,Undirected,,,204,21,21,1
48903895,8141615,Undirected,,,215,51,51,1
48905462,22470762,Undirected,,,149,11,11,1
48906324,39313378,Undirected,,,156,25,25,1
48907586,34694063,Undirected,,,130,16,16,1
48907734,29390305,Undirected,,,167,45,45,1
48912898,45735047,Undirected,,,225,35,35,1
48923711,2309326,Undirected,,,204,18,18,1
48924113,31544208,Undirected,,,207,34,34,1
48925987,69741601,Undirected,,,154,14,14,1
48929362,27605843,Undirected,,,236,31,31,1
48929978,11515268,Undirected,,,144,43,43,1
48931761,38155575,Undirected,,,164,50,50,1
48932199,38696393,Undirected,,,181,32,32,1
48941590,48133227,Undirected,,,119,20,20,1
48945740,7565999,Undirected,,,148,52,52,1
48952559,23526471,Undirected,,,164,24,24,1
48966749,48133227,Undirected,,,164,20,20,1
48970384,40892309,Undirected,,,187,30,30,1
48970613,35343693,Undirected,,,173,34,34,1
48976686,36137742,Undirected,,,154,35,35,1
48980010,34666606,Undirected,,,180,15,15,1
48980037,28567967,Undirected,,,133,22,22,1
48983757,29390305,Undirected,,,144,45,45,1
48990011,71384117,Undirected,,,173,19,19,1
48995013,75734983,Undirected,,,155,32,32,1
48999947,12570576,Undirected,,,198,37,37,1
49001143,22541364,Undirected,,,159,41,41,1
49001238,44886446,Undirected,,,212,37,37,1
49003120,61719649,Undirected,,,176,32,32,1
49010376,14937763,Undirected,,,146,32,32,1
49013554,44101700,Undirected,,,217,1,1,1
49023457,56851455,Undirected,,,170,50,50,1
49024935,27795340,Undirected,,,132,20,20,1
49028437,24230582,Undirected,,,170,6,6,1
49035639,52296987,Undirected,,,159,52,52,1
49044764,34630312,Undirected,,,137,51,51,1
49054807,20642148,Undirected,,,175,32,32,1
49058564,71384117,Undirected,,,220,19,19,1
49071049,62941107,Undirected,,,205,16,16,1
49076554,29390305,Undirected,,,198,45,45,1
49099905,56851455,Undirected,,,227,50,50,1
49103763,18144814,Undirected,,,212,23,23,1
49104006,48133227,Undirected,,,127,20,20,1
49104757,40892309,Undirected,,,217,30,30,1
49119420,64902813,Undirected,,,183,2,2,1
49131486,25490906,Undirected,,,205,48,48,1
49131625,54966195,Undirected,,,177,41,41,1
49136380,49932328,Undirected,,,174,3,3,1
49137108,25678904,Undirected,,,209,39,39,1
49145455,38564422,Undirected,,,234,22,22,1
49148704,52885779,Undirected,,,190,11,11,1
49150668,41418631,Undirected,,,117,20,20,1
49157633,51868386,Undirected,,,179,47,47,1
49164059,44886446,Undirected,,,207,37,37,1
49177840,49145455,Undirected,,,190,22,22,1
49178920,60846599,Undirected,,,166,11,11,1
49180225,78675149,Undirected,,,121,25,25,1
49186686,57426772,Undirected,,,147,22,22,1
49188696,19735276,Undirected,,,167,45,45,1
49196051,14346421,Undirected,,,173,49,49,1
49202060,54874569,Undirected,,,219,31,31,1
49202885,9987341,Undirected,,,147,14,14,1
49203750,18468636,Undirected,,,184,4,4,1
49212262,74480099,Undirected,,,124,51,51,1
49222877,13714940,Undirected,,,150,35,35,1
49232151,77052466,Undirected,,,170,1,1,1
49237012,62877603,Undirected,,,171,45,45,1
49237086,12570576,Undirected,,,131,37,37,1
49242972,6844416,Undirected,,,235,45,45,1
49244659,883720,Undirected,,,212,25,25,1
49247139,15300544,Undirected,,,150,45,45,1
49248716,46299999,Undirected,,,156,48,48,1
49249883,69631622,Undirected,,,114,29,29,1
49251294,58528029,Undirected,,,169,20,20,1
49257481,46714045,Undirected,,,179,35,35,1
49258548,48133227,Undirected,,,177,20,20,1
49260388,69088540,Undirected,,,189,31,31,1
49261217,44886446,Undirected,,,185,37,37,1
49261597,72335847,Undirected,,,173,41,41,1
49283966,58108682,Undirected,,,155,19,19,1
49286685,29390305,Undirected,,,192,45,45,1
49292514,1169049,Undirected,,,179,32,32,1
49295369,44587476,Undirected,,,215,5,5,1
49296066,25511634,Undirected,,,149,25,25,1
49300631,75493913,Undirected,,,184,51,51,1
49302873,70283150,Undirected,,,167,43,43,1
49304708,47109766,Undirected,,,146,22,22,1
49305075,76511598,Undirected,,,144,29,29,1
49306522,54453010,Undirected,,,198,26,26,1
49307486,53372487,Undirected,,,192,23,23,1
49308677,20642148,Undirected,,,173,32,32,1
49311075,75169488,Undirected,,,123,23,23,1
49313664,43154896,Undirected,,,175,4,4,1
49317690,62350431,Undirected,,,198,17,17,1
49318945,30716608,Undirected,,,159,41,41,1
49324224,25678904,Undirected,,,144,39,39,1
49337660,46720207,Undirected,,,155,47,47,1
49339261,31156302,Undirected,,,206,46,46,1
49339729,40460067,Undirected,,,196,22,22,1
49340835,49932328,Undirected,,,157,3,3,1
49341765,24672643,Undirected,,,163,37,37,1
49342556,71628732,Undirected,,,138,46,46,1
49346884,6913626,Undirected,,,199,32,32,1
49355496,30406198,Undirected,,,140,49,49,1
49363483,47440110,Undirected,,,146,7,7,1
49375708,9366669,Undirected,,,133,18,18,1
49375881,49871556,Undirected,,,217,48,48,1
49376704,33615611,Undirected,,,168,11,11,1
49384137,51985689,Undirected,,,183,32,32,1
49391939,404283,Undirected,,,141,48,48,1
49393735,71288524,Undirected,,,226,11,11,1
49401898,25919487,Undirected,,,182,52,52,1
49416361,67932367,Undirected,,,189,29,29,1
49418836,33104546,Undirected,,,165,11,11,1
49422243,68113736,Undirected,,,202,36,36,1
49424000,16492394,Undirected,,,179,27,27,1
49428298,7984910,Undirected,,,181,44,44,1
49437704,38564422,Undirected,,,198,22,22,1
49444230,37648343,Undirected,,,192,1,1,1
49450766,70073098,Undirected,,,187,17,17,1
49451441,34455561,Undirected,,,178,0,0,1
49463509,25490906,Undirected,,,158,48,48,1
49468177,30406198,Undirected,,,135,49,49,1
49468881,49871556,Undirected,,,158,48,48,1
49477472,30341292,Undirected,,,175,20,20,1
49478005,34732977,Undirected,,,110,29,29,1
49478250,73661185,Undirected,,,117,32,32,1
49478904,43384700,Undirected,,,148,19,19,1
49479927,54215887,Undirected,,,124,38,38,1
49485041,36393654,Undirected,,,219,47,47,1
49487488,29390305,Undirected,,,189,45,45,1
49491915,49932328,Undirected,,,155,3,3,1
49503540,46824970,Undirected,,,202,51,51,1
49518078,45194888,Undirected,,,211,9,9,1
49520642,11515268,Undirected,,,213,43,43,1
49521928,1750342,Undirected,,,162,28,28,1
49522255,49871556,Undirected,,,145,48,48,1
49527432,48133227,Undirected,,,162,20,20,1
49541583,34601057,Undirected,,,192,22,22,1
49545848,24578927,Undirected,,,191,32,32,1
49550020,34601057,Undirected,,,162,22,22,1
49554864,26782227,Undirected,,,142,35,35,1
49560177,55668790,Undirected,,,229,25,25,1
49562229,48133227,Undirected,,,190,20,20,1
49564365,22934295,Undirected,,,208,41,41,1
49567435,23454824,Undirected,,,195,0,0,1
49571386,49871556,Undirected,,,158,48,48,1
49583568,67528926,Undirected,,,123,37,37,1
49590878,22826,Undirected,,,140,24,24,1
49591309,73414524,Undirected,,,159,52,52,1
49591707,34199384,Undirected,,,137,28,28,1
49592737,3362635,Undirected,,,134,29,29,1
49593351,57728641,Undirected,,,170,1,1,1
49595020,18468636,Undirected,,,145,4,4,1
49595176,68113736,Undirected,,,191,36,36,1
49599963,19164249,Undirected,,,164,41,41,1
49606290,6713398,Undirected,,,134,47,47,1
49606740,44266296,Undirected,,,218,37,37,1
49609171,46824970,Undirected,,,225,51,51,1
49609815,8912631,Undirected,,,114,21,21,1
49612230,76955807,Undirected,,,145,20,20,1
49614275,34909904,Undirected,,,167,45,45,1
49623154,29390305,Undirected,,,180,45,45,1
49625680,24658547,Undirected,,,140,43,43,1
49628592,3601872,Undirected,,,140,30,30,1
49633316,54025817,Undirected,,,210,10,10,1
49642402,2685957,Undirected,,,147,41,41,1
49644775,22333026,Undirected,,,222,42,42,1
49645632,65612618,Undirected,,,150,22,22,1
49646447,48133227,Undirected,,,131,20,20,1
49655431,31490019,Undirected,,,185,5,5,1
49656426,37452088,Undirected,,,141,34,34,1
49657159,48717789,Undirected,,,201,36,36,1
49658867,25223359,Undirected,,,134,30,30,1
49665839,32239271,Undirected,,,139,30,30,1
49667691,73887132,Undirected,,,196,47,47,1
49668510,57276561,Undirected,,,213,49,49,1
49669814,48133227,Undirected,,,170,20,20,1
49675029,1965313,Undirected,,,147,18,18,1
49680546,13807738,Undirected,,,155,20,20,1
49683070,51901047,Undirected,,,209,45,45,1
49683170,69777726,Undirected,,,154,16,16,1
49701419,48133227,Undirected,,,180,20,20,1
49708262,10190356,Undirected,,,184,12,12,1
49708948,20053976,Undirected,,,117,41,41,1
49711015,45735047,Undirected,,,141,35,35,1
49717046,59265753,Undirected,,,217,31,31,1
49719683,53463470,Undirected,,,211,8,8,1
49719807,72351465,Undirected,,,170,41,41,1
49724357,35115089,Undirected,,,164,23,23,1
49728645,40367210,Undirected,,,154,19,19,1
49738365,48133227,Undirected,,,127,20,20,1
49739247,74382230,Undirected,,,212,46,46,1
49739758,49871556,Undirected,,,157,48,48,1
49742063,3024731,Undirected,,,117,23,23,1
49743471,48133227,Undirected,,,141,20,20,1
49749774,35571696,Undirected,,,130,20,20,1
49761913,14931971,Undirected,,,146,33,33,1
49772179,62224724,Undirected,,,197,35,35,1
49783997,71619604,Undirected,,,194,48,48,1
49797721,12873241,Undirected,,,171,35,35,1
49797963,75493913,Undirected,,,147,51,51,1
49799408,62548126,Undirected,,,182,22,22,1
49811006,43194262,Undirected,,,191,39,39,1
49811527,33104546,Undirected,,,162,11,11,1
49813009,58913717,Undirected,,,136,29,29,1
49817088,34601057,Undirected,,,139,22,22,1
49821639,50479555,Undirected,,,173,20,20,1
49823379,50479555,Undirected,,,120,20,20,1
49827867,68607435,Undirected,,,200,46,46,1
49829974,48133227,Undirected,,,141,20,20,1
49844390,64902813,Undirected,,,212,2,2,1
49848766,16306706,Undirected,,,158,22,22,1
49848796,40360017,Undirected,,,122,16,16,1
49849411,35506982,Undirected,,,160,15,15,1
49850793,70073098,Undirected,,,192,17,17,1
49856548,12174894,Undirected,,,150,9,9,1
49858704,38564422,Undirected,,,151,22,22,1
49862113,7984910,Undirected,,,220,44,44,1
49862370,59077631,Undirected,,,213,12,12,1
49871556,35946224,Undirected,,,222,48,48,1
49873464,45652655,Undirected,,,206,5,5,1
49878166,62435358,Undirected,,,152,38,38,1
49878470,30406198,Undirected,,,198,49,49,1
49887096,18468636,Undirected,,,202,4,4,1
49893136,2610912,Undirected,,,157,20,20,1
49893228,51901047,Undirected,,,203,45,45,1
49903463,65993866,Undirected,,,193,9,9,1
49905401,50396974,Undirected,,,161,7,7,1
49908022,71288524,Undirected,,,222,11,11,1
49909279,48133227,Undirected,,,167,20,20,1
49910955,8237884,Undirected,,,180,11,11,1
49915448,49145455,Undirected,,,157,22,22,1
49919864,6181056,Undirected,,,227,7,7,1
49922424,6181056,Undirected,,,223,7,7,1
49924817,26046219,Undirected,,,139,11,11,1
49931112,61928191,Undirected,,,140,32,32,1
49931815,42954209,Undirected,,,183,45,45,1
49932328,50951023,Undirected,,,230,3,3,1
49935497,27687150,Undirected,,,206,32,32,1
49940710,73019487,Undirected,,,157,21,21,1
49941321,29390305,Undirected,,,199,45,45,1
49943485,8674299,Undirected,,,179,22,22,1
49955193,12174894,Undirected,,,191,9,9,1
49957009,22338219,Undirected,,,199,21,21,1
49960853,58913717,Undirected,,,169,29,29,1
49962544,46720207,Undirected,,,171,47,47,1
49964209,14608229,Undirected,,,155,24,24,1
49977747,48133227,Undirected,,,199,20,20,1
49978047,48249287,Undirected,,,131,20,20,1
49980421,73181020,Undirected,,,188,12,12,1
49982921,77364494,Undirected,,,148,25,25,1
49983800,18701429,Undirected,,,212,47,47,1
49985282,15003364,Undirected,,,216,21,21,1
49986097,29736338,Undirected,,,151,21,21,1
49993948,13919867,Undirected,,,175,37,37,1
49994645,45735047,Undirected,,,187,35,35,1
50007127,31612136,Undirected,,,149,43,43,1
50008791,66904725,Undirected,,,155,21,21,1
50010277,9511577,Undirected,,,158,19,19,1
50015720,40290729,Undirected,,,125,30,30,1
50015949,23221746,Undirected,,,162,23,23,1
50017821,29620016,Undirected,,,186,23,23,1
50023824,27094990,Undirected,,,212,28,28,1
50024811,32275951,Undirected,,,150,37,37,1
50035221,69238402,Undirected,,,188,18,18,1
50037318,71339341,Undirected,,,190,35,35,1
50041812,65447981,Undirected,,,183,4,4,1
50052849,23545213,Undirected,,,151,21,21,1
50054801,70181852,Undirected,,,142,42,42,1
50055248,58817447,Undirected,,,193,45,45,1
50057702,8674299,Undirected,,,216,22,22,1
50061279,46591702,Undirected,,,202,32,32,1
50065355,57374396,Undirected,,,184,40,40,1
50065939,3341087,Undirected,,,187,21,21,1
50068386,34176867,Undirected,,,164,0,0,1
50068769,32275951,Undirected,,,164,37,37,1
50070538,55748992,Undirected,,,233,45,45,1
50070999,6632652,Undirected,,,197,32,32,1
50079849,8237884,Undirected,,,163,11,11,1
50080672,73019487,Undirected,,,135,21,21,1
50081801,14693176,Undirected,,,199,42,42,1
50082129,54809690,Undirected,,,149,46,46,1
50088345,30460859,Undirected,,,223,16,16,1
50093471,34630312,Undirected,,,200,51,51,1
50097974,34601057,Undirected,,,190,22,22,1
50099465,52885779,Undirected,,,131,11,11,1
50101704,32275951,Undirected,,,156,37,37,1
50103730,13460151,Undirected,,,136,23,23,1
50108332,11515268,Undirected,,,153,43,43,1
50117323,70898049,Undirected,,,128,22,22,1
50138870,41379596,Undirected,,,201,45,45,1
50138908,71759115,Undirected,,,143,36,36,1
50140115,47109766,Undirected,,,137,22,22,1
50147752,77422722,Undirected,,,152,42,42,1
50148281,62350431,Undirected,,,208,17,17,1
50152046,38696393,Undirected,,,139,32,32,1
50154785,19164249,Undirected,,,162,41,41,1
50156067,48133227,Undirected,,,197,20,20,1
50159715,65993866,Undirected,,,202,9,9,1
50163062,49871556,Undirected,,,143,48,48,1
50167272,70876660,Undirected,,,115,22,22,1
50169426,71659313,Undirected,,,139,42,42,1
50171798,49871556,Undirected,,,181,48,48,1
50184446,29390305,Undirected,,,149,45,45,1
50184717,50951023,Undirected,,,146,3,3,1
50193113,32239271,Undirected,,,155,30,30,1
50196299,30985,Undirected,,,165,22,22,1
50197849,2980091,Undirected,,,204,22,22,1
50198755,57637611,Undirected,,,231,45,45,1
50200125,48103367,Undirected,,,158,35,35,1
50205427,65533063,Undirected,,,207,49,49,1
50212247,43969366,Undirected,,,223,47,47,1
50217387,76105894,Undirected,,,133,21,21,1
50226745,33058342,Undirected,,,187,48,48,1
50227880,37452088,Undirected,,,139,34,34,1
50235787,33683218,Undirected,,,208,42,42,1
50238332,8500949,Undirected,,,167,45,45,1
50240724,52477980,Undirected,,,156,41,41,1
50246016,72495723,Undirected,,,186,11,11,1
50246390,40460067,Undirected,,,242,22,22,1
50249813,58350813,Undirected,,,126,49,49,1
50251213,77487307,Undirected,,,175,36,36,1
50254032,10189322,Undirected,,,159,25,25,1
50261995,29390305,Undirected,,,165,45,45,1
50265230,29555917,Undirected,,,108,22,22,1
50265340,27524969,Undirected,,,128,9,9,1
50266237,55668790,Undirected,,,161,25,25,1
50278955,57276561,Undirected,,,220,49,49,1
50287028,46720207,Undirected,,,132,47,47,1
50287177,32009763,Undirected,,,212,6,6,1
50294204,37517182,Undirected,,,199,24,24,1
50300895,35343693,Undirected,,,161,34,34,1
50301035,60716781,Undirected,,,154,18,18,1
50306806,9511577,Undirected,,,155,19,19,1
50310438,72336694,Undirected,,,207,0,0,1
50316106,25938456,Undirected,,,192,28,28,1
50316525,22470762,Undirected,,,214,11,11,1
50317054,22541364,Undirected,,,134,41,41,1
50317632,75581903,Undirected,,,152,47,47,1
50318022,75288923,Undirected,,,171,20,20,1
50319256,64219349,Undirected,,,210,11,11,1
50320260,22541364,Undirected,,,150,41,41,1
50321873,48133227,Undirected,,,138,20,20,1
50324180,34630312,Undirected,,,179,51,51,1
50324241,48133227,Undirected,,,165,20,20,1
50324451,77364494,Undirected,,,201,25,25,1
50331976,48249287,Undirected,,,122,20,20,1
50335124,39620713,Undirected,,,159,43,43,1
50337424,76511598,Undirected,,,175,29,29,1
50339954,30626840,Undirected,,,159,41,41,1
50340016,13186426,Undirected,,,128,20,20,1
50352384,25490906,Undirected,,,144,48,48,1
50358310,1275492,Undirected,,,199,35,35,1
50362623,74480099,Undirected,,,153,51,51,1
50370399,72407436,Undirected,,,177,24,24,1
50372906,51860046,Undirected,,,184,41,41,1
50374292,50479555,Undirected,,,129,20,20,1
50381183,66876523,Undirected,,,157,31,31,1
50381432,52878965,Undirected,,,131,51,51,1
50385814,9885301,Undirected,,,151,32,32,1
50388109,22470762,Undirected,,,126,11,11,1
50394687,49871556,Undirected,,,198,48,48,1
50400044,76955807,Undirected,,,216,20,20,1
50403917,69006020,Undirected,,,163,29,29,1
50409599,47109766,Undirected,,,223,22,22,1
50417214,64908673,Undirected,,,190,42,42,1
50417238,75493913,Undirected,,,148,51,51,1
50418924,23221746,Undirected,,,126,23,23,1
50430704,48133227,Undirected,,,132,20,20,1
50433214,22541364,Undirected,,,206,41,41,1
50433695,77364494,Undirected,,,139,25,25,1
50436590,70898049,Undirected,,,137,22,22,1
50438186,73181020,Undirected,,,197,12,12,1
50439324,55767163,Undirected,,,163,52,52,1
50449688,21850719,Undirected,,,138,20,20,1
50451971,22470762,Undirected,,,148,11,11,1
50453532,10943355,Undirected,,,145,41,41,1
50459223,34601057,Undirected,,,159,22,22,1
50461056,31653884,Undirected,,,148,41,41,1
50463222,61516643,Undirected,,,160,14,14,1
50466319,12570576,Undirected,,,209,37,37,1
50467839,38951061,Undirected,,,174,49,49,1
50471233,49871556,Undirected,,,165,48,48,1
50479555,48133227,Undirected,,,242,20,20,1
50480179,72336694,Undirected,,,208,0,0,1
50482446,29748364,Undirected,,,119,20,20,1
50482932,68155179,Undirected,,,170,10,10,1
50483015,13268773,Undirected,,,228,45,45,1
50485255,8679619,Undirected,,,195,20,20,1
50485819,55966619,Undirected,,,165,45,45,1
50491665,7042098,Undirected,,,177,7,7,1
50493829,6913626,Undirected,,,147,32,32,1
50496467,12570576,Undirected,,,224,37,37,1
50510018,54215887,Undirected,,,177,38,38,1
50511054,56645432,Undirected,,,131,32,32,1
50511888,71814383,Undirected,,,234,18,18,1
50512873,59265753,Undirected,,,212,31,31,1
50515513,70283150,Undirected,,,141,43,43,1
50517123,44886446,Undirected,,,198,37,37,1
50518987,30406198,Undirected,,,140,49,49,1
50524966,60225450,Undirected,,,171,6,6,1
50525249,71628732,Undirected,,,139,46,46,1
50530293,15344726,Undirected,,,214,45,45,1
50532053,49157633,Undirected,,,160,47,47,1
50534256,33058342,Undirected,,,173,48,48,1
50538021,30626840,Undirected,,,142,41,41,1
50546604,74382230,Undirected,,,138,46,46,1
50548843,3037568,Undirected,,,162,47,47,1
50559999,46529587,Undirected,,,165,32,32,1
50562502,57935933,Undirected,,,187,1,1,1
50565952,76511598,Undirected,,,182,29,29,1
50566625,29390305,Undirected,,,185,45,45,1
50570777,8237884,Undirected,,,185,11,11,1
50573944,57276561,Undirected,,,180,49,49,1
50583743,49871556,Undirected,,,178,48,48,1
50583970,74407980,Undirected,,,123,20,20,1
50586438,22541364,Undirected,,,132,41,41,1
50594196,5806740,Undirected,,,154,46,46,1
50594832,33058342,Undirected,,,199,48,48,1
50597700,70677828,Undirected,,,143,48,48,1
50601501,55605285,Undirected,,,225,22,22,1
50618783,75396372,Undirected,,,189,32,32,1
50627071,26782227,Undirected,,,201,35,35,1
50632738,28223974,Undirected,,,145,51,51,1
50653463,25490906,Undirected,,,170,48,48,1
50654457,29620016,Undirected,,,148,23,23,1
50658590,48103367,Undirected,,,141,35,35,1
50658903,40501193,Undirected,,,122,51,51,1
50660074,72335847,Undirected,,,206,41,41,1
50663170,77408143,Undirected,,,125,42,42,1
50663403,43194262,Undirected,,,157,39,39,1
50664361,51860046,Undirected,,,155,41,41,1
50672603,42059148,Undirected,,,185,30,30,1
50679737,49145455,Undirected,,,201,22,22,1
50685786,28338666,Undirected,,,204,40,40,1
50688054,59044624,Undirected,,,145,43,43,1
50694933,14365087,Undirected,,,190,32,32,1
50697471,35506982,Undirected,,,157,15,15,1
50702435,3221716,Undirected,,,165,5,5,1
50709644,71814383,Undirected,,,227,18,18,1
50713600,39975918,Undirected,,,193,31,31,1
50722040,7960123,Undirected,,,153,10,10,1
50730565,24817446,Undirected,,,184,16,16,1
50733493,11941007,Undirected,,,141,47,47,1
50734187,19164249,Undirected,,,165,41,41,1
50734189,10306166,Undirected,,,208,47,47,1
50739740,47503414,Undirected,,,178,27,27,1
50740494,30406198,Undirected,,,148,49,49,1
50747495,14378959,Undirected,,,144,4,4,1
50754481,57049021,Undirected,,,202,21,21,1
50756389,25329443,Undirected,,,182,41,41,1
50770509,34455561,Undirected,,,189,0,0,1
50772382,76511598,Undirected,,,148,29,29,1
50772625,8119236,Undirected,,,160,18,18,1
50773755,58581410,Undirected,,,224,5,5,1
50774551,62350431,Undirected,,,180,17,17,1
50783723,49871556,Undirected,,,173,48,48,1
50783894,48133227,Undirected,,,187,20,20,1
50783974,48133227,Undirected,,,222,20,20,1
50784597,71659313,Undirected,,,149,42,42,1
50790642,36257471,Undirected,,,179,20,20,1
50794097,33760433,Undirected,,,222,34,34,1
50794771,4442440,Undirected,,,153,32,32,1
